concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,embedding_similarity,keyword_overlap,suggested_label,reason
Implement Sum of subsets problem for a given set of,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.1682,0.0769,0,No signal: sim=0.168 delta=6 kw=0.077
Implement Sum of subsets problem for a given set of,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.1417,0.0833,0,Low sim=0.142
Implement Sum of subsets problem for a given set of,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.3204,0.1818,0,No signal: sim=0.320 delta=8 kw=0.182
Implement Sum of subsets problem for a given set of,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.1325,0.0,0,Low sim=0.132
Implement Sum of subsets problem for a given set of,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.1562,0.0769,0,No signal: sim=0.156 delta=10 kw=0.077
Implement Sum of subsets problem for a given set of,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.1326,0.0833,0,Low sim=0.133
Implement Sum of subsets problem for a given set of,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.1865,0.0909,0,Far apart: delta=12 + sim=0.186
Implement Sum of subsets problem for a given set of,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.1696,0.0833,0,Far apart: delta=13 + sim=0.170
Implement Sum of subsets problem for a given set of,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1,0.0754,0.0833,0,Low sim=0.075
distinct numbers using backtracking,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.0648,0.0,0,Low sim=0.065
distinct numbers using backtracking,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.0465,0.0,0,Low sim=0.047
distinct numbers using backtracking,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.1228,0.0,0,Low sim=0.123
distinct numbers using backtracking,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.2365,0.0,0,No signal: sim=0.236 delta=4 kw=0.000
distinct numbers using backtracking,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.1764,0.0,0,No signal: sim=0.176 delta=5 kw=0.000
distinct numbers using backtracking,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.1566,0.0,0,No signal: sim=0.157 delta=6 kw=0.000
distinct numbers using backtracking,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.2371,0.0,0,No signal: sim=0.237 delta=7 kw=0.000
distinct numbers using backtracking,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.2727,0.0,0,No signal: sim=0.273 delta=8 kw=0.000
distinct numbers using backtracking,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.2484,0.0,0,No signal: sim=0.248 delta=9 kw=0.000
distinct numbers using backtracking,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.2155,0.0,0,No signal: sim=0.215 delta=10 kw=0.000
distinct numbers using backtracking,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.1426,0.0,0,Low sim=0.143
distinct numbers using backtracking,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.3411,0.0,0,Far apart: delta=12 + sim=0.341
distinct numbers using backtracking,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.0398,0.0,0,Low sim=0.040
distinct numbers using backtracking,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1,0.0297,0.0,0,Low sim=0.030
Implement graph coloring,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.3018,0.2,1,Adjacent topics: delta=1 + sim=0.302
Implement graph coloring,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.1492,0.0,0,Low sim=0.149
Implement graph coloring,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.2645,0.0,0,No signal: sim=0.264 delta=3 kw=0.000
Implement graph coloring,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.1947,0.0,0,No signal: sim=0.195 delta=4 kw=0.000
Implement graph coloring,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.2592,0.1667,0,No signal: sim=0.259 delta=5 kw=0.167
Implement graph coloring,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.2831,0.1667,0,No signal: sim=0.283 delta=6 kw=0.167
Implement graph coloring,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.153,0.0,0,No signal: sim=0.153 delta=7 kw=0.000
Implement graph coloring,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.1064,0.1429,0,Low sim=0.106
Implement graph coloring,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.1955,0.1667,0,No signal: sim=0.196 delta=9 kw=0.167
Implement graph coloring,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.1966,0.2,0,No signal: sim=0.197 delta=10 kw=0.200
Implement graph coloring,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.0954,0.1667,0,Low sim=0.095
Implement graph coloring,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.1717,0.1667,0,Far apart: delta=12 + sim=0.172
Implement graph coloring,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.0051,0.0,0,Low sim=0.005
Implement graph coloring,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1,0.1861,0.0,0,Far apart: delta=14 + sim=0.186
Implement Hamiltonian cycles,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.2294,0.0,1,Adjacent topics: delta=1 + sim=0.229
Implement Hamiltonian cycles,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.3462,0.0,1,Adjacent topics: delta=2 + sim=0.346
Implement Hamiltonian cycles,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.3625,0.0,0,No signal: sim=0.363 delta=3 kw=0.000
Implement Hamiltonian cycles,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.3891,0.1667,0,No signal: sim=0.389 delta=4 kw=0.167
Implement Hamiltonian cycles,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.3825,0.1667,0,No signal: sim=0.382 delta=5 kw=0.167
Implement Hamiltonian cycles,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.0618,0.0,0,Low sim=0.062
Implement Hamiltonian cycles,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.0474,0.1429,0,Low sim=0.047
Implement Hamiltonian cycles,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.2425,0.1667,0,No signal: sim=0.243 delta=8 kw=0.167
Implement Hamiltonian cycles,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.3052,0.2,0,No signal: sim=0.305 delta=9 kw=0.200
Implement Hamiltonian cycles,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.131,0.1667,0,Low sim=0.131
Implement Hamiltonian cycles,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.149,0.1667,0,Low sim=0.149
Implement Hamiltonian cycles,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.0244,0.0,0,Low sim=0.024
Implement Hamiltonian cycles,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.2746,0.0,0,Far apart: delta=13 + sim=0.275
Implement Hamiltonian cycles,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1,0.3265,0.0,0,Far apart: delta=14 + sim=0.326
Implementation of Ford-Fulkerson algorithm,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.3412,0.0,1,Foundational kw + sim=0.341 + delta=1
Implementation of Ford-Fulkerson algorithm,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.6628,0.6667,1,High sim=0.663 + delta=2
Implementation of Ford-Fulkerson algorithm,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.3479,0.125,1,Foundational kw + sim=0.348 + delta=3
Implementation of Ford-Fulkerson algorithm,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.3417,0.0,1,Foundational kw + sim=0.342 + delta=4
Implementation of Ford-Fulkerson algorithm,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.2254,0.0,0,No signal: sim=0.225 delta=5 kw=0.000
Implementation of Ford-Fulkerson algorithm,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.1973,0.1111,0,No signal: sim=0.197 delta=6 kw=0.111
Implementation of Ford-Fulkerson algorithm,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.3966,0.125,1,Foundational kw + sim=0.397 + delta=7
Implementation of Ford-Fulkerson algorithm,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.3965,0.1429,1,Foundational kw + sim=0.396 + delta=8
Implementation of Ford-Fulkerson algorithm,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.1391,0.0,0,Low sim=0.139
Implementation of Ford-Fulkerson algorithm,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.0782,0.0,0,Low sim=0.078
Implementation of Ford-Fulkerson algorithm,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.0401,0.0,0,Low sim=0.040
Implementation of Ford-Fulkerson algorithm,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.3419,0.0,0,Far apart: delta=12 + sim=0.342
Implementation of Ford-Fulkerson algorithm,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.3137,0.0769,0,Far apart: delta=13 + sim=0.314
Implementation of Ford-Fulkerson algorithm,Data Structures and Algorithm Analysis in C++ Mark Allen Weiss Pearson 4th Edition,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1,0.3984,0.0588,0,Far apart: delta=14 + sim=0.398
Dynamic Algorithms,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.4187,0.0,1,Adjacent topics: delta=1 + sim=0.419
Dynamic Algorithms,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.39,0.0,1,Adjacent topics: delta=2 + sim=0.390
Dynamic Algorithms,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.4564,0.0,1,sim=0.456>=0.45 + delta=3<=5
Dynamic Algorithms,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.3953,0.25,0,No signal: sim=0.395 delta=4 kw=0.250
Dynamic Algorithms,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.3235,0.0,0,No signal: sim=0.324 delta=5 kw=0.000
Dynamic Algorithms,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.3309,0.0,0,No signal: sim=0.331 delta=6 kw=0.000
Dynamic Algorithms,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.3699,0.0,0,No signal: sim=0.370 delta=7 kw=0.000
Dynamic Algorithms,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.265,0.0,0,No signal: sim=0.265 delta=8 kw=0.000
Dynamic Algorithms,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.2713,0.0,0,No signal: sim=0.271 delta=9 kw=0.000
Dynamic Algorithms,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.1224,0.0,0,Low sim=0.122
Dynamic Algorithms,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.5098,0.0909,0,No signal: sim=0.510 delta=11 kw=0.091
Dynamic Algorithms,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.4923,0.0,0,No signal: sim=0.492 delta=12 kw=0.000
Dynamic Algorithms,Data Structures and Algorithm Analysis in C++ Mark Allen Weiss Pearson 4th Edition,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1,0.482,0.0,0,No signal: sim=0.482 delta=13 kw=0.000
Implementation of Bellman-Ford algorithm,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.4878,0.125,1,sim=0.488>=0.45 + delta=1<=5
Implementation of Bellman-Ford algorithm,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.4416,0.0,1,Foundational kw + sim=0.442 + delta=2
Implementation of Bellman-Ford algorithm,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.245,0.0,0,No signal: sim=0.245 delta=3 kw=0.000
Implementation of Bellman-Ford algorithm,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.2479,0.1111,0,No signal: sim=0.248 delta=4 kw=0.111
Implementation of Bellman-Ford algorithm,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.4071,0.125,1,Foundational kw + sim=0.407 + delta=5
Implementation of Bellman-Ford algorithm,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.3923,0.1429,1,Foundational kw + sim=0.392 + delta=6
Implementation of Bellman-Ford algorithm,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.1712,0.0,0,No signal: sim=0.171 delta=7 kw=0.000
Implementation of Bellman-Ford algorithm,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.113,0.0,0,Low sim=0.113
Implementation of Bellman-Ford algorithm,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.0438,0.0,0,Low sim=0.044
Implementation of Bellman-Ford algorithm,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.4568,0.0,0,No signal: sim=0.457 delta=10 kw=0.000
Implementation of Bellman-Ford algorithm,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.4256,0.0769,0,No signal: sim=0.426 delta=11 kw=0.077
Implementation of Bellman-Ford algorithm,Data Structures and Algorithm Analysis in C++ Mark Allen Weiss Pearson 4th Edition,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1,0.3796,0.0588,0,Far apart: delta=12 + sim=0.380
Implement Floyd Warshall Algorithm,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.3168,0.1429,1,Foundational kw + sim=0.317 + delta=1
Implement Floyd Warshall Algorithm,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.2801,0.0,1,Foundational kw + sim=0.280 + delta=2
Implement Floyd Warshall Algorithm,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.2518,0.2857,1,Foundational kw + sim=0.252 + delta=3
Implement Floyd Warshall Algorithm,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.3905,0.3333,1,kw_overlap=0.333 + delta=4<=6
Implement Floyd Warshall Algorithm,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1,0.3547,0.4,1,kw_overlap=0.400 + delta=5<=6
Implement Floyd Warshall Algorithm,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1,0.1795,0.1429,0,No signal: sim=0.179 delta=6 kw=0.143
Implement Floyd Warshall Algorithm,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1,0.1505,0.1429,0,No signal: sim=0.150 delta=7 kw=0.143
Implement Floyd Warshall Algorithm,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1,0.065,0.0,0,Low sim=0.065
Implement Floyd Warshall Algorithm,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1,0.3266,0.0,0,No signal: sim=0.327 delta=9 kw=0.000
Implement Floyd Warshall Algorithm,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1,0.4891,0.0833,0,No signal: sim=0.489 delta=10 kw=0.083
Implement Floyd Warshall Algorithm,Data Structures and Algorithm Analysis in C++ Mark Allen Weiss Pearson 4th Edition,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1,0.3882,0.0625,0,No signal: sim=0.388 delta=11 kw=0.062
Implement Travelling salesman problem,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1,0.221,0.0,1,Adjacent topics: delta=1 + sim=0.221
Implement Travelling salesman problem,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1,0.1994,0.125,0,No signal: sim=0.199 delta=2 kw=0.125
Implement Travelling salesman problem,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1,0.2929,0.1429,0,No signal: sim=0.293 delta=3 kw=0.143
Implement Travelling salesman problem,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1,0.4358,0.1667,0,No signal: sim=0.436 delta=4 kw=0.167
